speech_id,vergadering_id,vergadering_titel,vergadering_datum,activiteit_id,activiteit_soort,activiteit_titel,activiteit_onderwerp,speaker_id,speaker_name,speaker_party,speaker_role,speech_begin,speech_end,is_voorzitter,speech_text,source,date,matched_activiteit_id,Soort,Onderwerp,Datum,Aanvangstijd_x,Eindtijd_x,Status,Vergaderjaar,Kamer,time_diff,agendapunt_id,motion_id,motion_outcome_raw,label,speech_duration_seconds,hour,day_of_week,month,is_weekend,time_bin,hour_sin,hour_cos,text_chars,approx_tokens,speech_text_clean,month_sin,month_cos,dow_sin,dow_cos,is_morning,is_early_afternoon,is_late_afternoon,is_evening,is_night,year,years_since_2010,log_speech_duration,log_text_length,long_speech_flag,speaker_freq,log_speaker_freq,speaker_party_clean,party_CDA,party_ChristenUnie,party_D66,party_GroenLinks,party_Other,party_PVV,party_PvdA,party_PvdD,party_SGP,party_SP,party_VVD,time_bin_ordinal,voorzitter_x_evening,voorzitter_x_night,duration_x_evening,split,sentiment_score,sentiment_label,sentiment_pos,sentiment_neg,n_chunks,speaker_party_missing,raw_agenda_time_missing,sentiment_available,speech_duration_extreme,topic_time_proxy_available
005aabd7-692d-4661-8e06-cf05862aea17,ead24cc5-c192-4f15-a678-71e5415223ed,"39e vergadering, donderdag 22 december 2022",2022-12-22,7c4d3a9e-9bb2-47bf-bd7a-d785cb949ef9,Regeling van werkzaamheden,Regeling van werkzaamheden (stemmingen),Regeling van werkzaamheden (stemmingen),d18edd5c-8b54-4e64-9c56-f8cdc24c8143,Bergkamp,D66,lid Tweede Kamer,2022-12-22 13:04:51,2022-12-22 13:05:30,1,"Maar voordat we gaan stemmen, geef ik eerst even het woord aan mevrouw Kröger en dan aan de heer Eerdmans.",verslagen_xml\b433c19a-d812-45df-8075-07b5b911714a.xml,2022-12-22,8d33c9b6-bea7-4a99-8fd0-23f173e9709d,Stemmingen,STEMMINGEN  (over alle onderwerpen tot en met 21 december 2022),2022-12-22 12:00:00,2022-12-22 12:00:00,2022-12-22 13:10:00,Uitgevoerd,2022-2023,Tweede Kamer,3891.0,6a7ce311-f160-4aa9-b3e2-1655e097b6db,455934bb-b05c-4d0a-9852-63c7ad93aaa3,Stemmen - aangenomen,1,39.0,13,3,12,0,afternoon,-0.2588190451025208,-0.9659258262890684,106,26,"Maar voordat we gaan stemmen, geef ik eerst even het woord aan mevrouw Kröger en dan aan de heer Eerdmans.",-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,0,1,0,0,0,2022,12,3.688879454113936,4.672828834461906,0,1827,7.510977752014095,D66,False,False,True,False,False,False,False,False,False,False,False,2,0,0,0.0,test,-0.9924,negative,0.0038,0.9962,1,0,1,1,0,1
005aabd7-692d-4661-8e06-cf05862aea17,ead24cc5-c192-4f15-a678-71e5415223ed,"39e vergadering, donderdag 22 december 2022",2022-12-22,7c4d3a9e-9bb2-47bf-bd7a-d785cb949ef9,Regeling van werkzaamheden,Regeling van werkzaamheden (stemmingen),Regeling van werkzaamheden (stemmingen),d18edd5c-8b54-4e64-9c56-f8cdc24c8143,Bergkamp,D66,lid Tweede Kamer,2022-12-22 13:04:51,2022-12-22 13:05:30,1,"Maar voordat we gaan stemmen, geef ik eerst even het woord aan mevrouw Kröger en dan aan de heer Eerdmans.",verslagen_xml\b433c19a-d812-45df-8075-07b5b911714a.xml,2022-12-22,8d33c9b6-bea7-4a99-8fd0-23f173e9709d,Stemmingen,STEMMINGEN  (over alle onderwerpen tot en met 21 december 2022),2022-12-22 12:00:00,2022-12-22 12:00:00,2022-12-22 13:10:00,Uitgevoerd,2022-2023,Tweede Kamer,3891.0,35560fcc-9584-4a0f-aabc-17ace108060d,3dc36bea-7d13-4359-811d-03ee302a97ed,Stemmen - verworpen,0,39.0,13,3,12,0,afternoon,-0.2588190451025208,-0.9659258262890684,106,26,"Maar voordat we gaan stemmen, geef ik eerst even het woord aan mevrouw Kröger en dan aan de heer Eerdmans.",-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,0,1,0,0,0,2022,12,3.688879454113936,4.672828834461906,0,1827,7.510977752014095,D66,False,False,True,False,False,False,False,False,False,False,False,2,0,0,0.0,test,-0.9924,negative,0.0038,0.9962,1,0,1,1,0,1
005aabd7-692d-4661-8e06-cf05862aea17,ead24cc5-c192-4f15-a678-71e5415223ed,"39e vergadering, donderdag 22 december 2022",2022-12-22,7c4d3a9e-9bb2-47bf-bd7a-d785cb949ef9,Regeling van werkzaamheden,Regeling van werkzaamheden (stemmingen),Regeling van werkzaamheden (stemmingen),d18edd5c-8b54-4e64-9c56-f8cdc24c8143,Bergkamp,D66,lid Tweede Kamer,2022-12-22 13:04:51,2022-12-22 13:05:30,1,"Maar voordat we gaan stemmen, geef ik eerst even het woord aan mevrouw Kröger en dan aan de heer Eerdmans.",verslagen_xml\b433c19a-d812-45df-8075-07b5b911714a.xml,2022-12-22,8d33c9b6-bea7-4a99-8fd0-23f173e9709d,Stemmingen,STEMMINGEN  (over alle onderwerpen tot en met 21 december 2022),2022-12-22 12:00:00,2022-12-22 12:00:00,2022-12-22 13:10:00,Uitgevoerd,2022-2023,Tweede Kamer,3891.0,35560fcc-9584-4a0f-aabc-17ace108060d,1d37670c-4760-4061-9cc8-08d305071dc4,Stemmen - verworpen,0,39.0,13,3,12,0,afternoon,-0.2588190451025208,-0.9659258262890684,106,26,"Maar voordat we gaan stemmen, geef ik eerst even het woord aan mevrouw Kröger en dan aan de heer Eerdmans.",-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,0,1,0,0,0,2022,12,3.688879454113936,4.672828834461906,0,1827,7.510977752014095,D66,False,False,True,False,False,False,False,False,False,False,False,2,0,0,0.0,test,-0.9924,negative,0.0038,0.9962,1,0,1,1,0,1
005aabd7-692d-4661-8e06-cf05862aea17,ead24cc5-c192-4f15-a678-71e5415223ed,"39e vergadering, donderdag 22 december 2022",2022-12-22,7c4d3a9e-9bb2-47bf-bd7a-d785cb949ef9,Regeling van werkzaamheden,Regeling van werkzaamheden (stemmingen),Regeling van werkzaamheden (stemmingen),d18edd5c-8b54-4e64-9c56-f8cdc24c8143,Bergkamp,D66,lid Tweede Kamer,2022-12-22 13:04:51,2022-12-22 13:05:30,1,"Maar voordat we gaan stemmen, geef ik eerst even het woord aan mevrouw Kröger en dan aan de heer Eerdmans.",verslagen_xml\b433c19a-d812-45df-8075-07b5b911714a.xml,2022-12-22,8d33c9b6-bea7-4a99-8fd0-23f173e9709d,Stemmingen,STEMMINGEN  (over alle onderwerpen tot en met 21 december 2022),2022-12-22 12:00:00,2022-12-22 12:00:00,2022-12-22 13:10:00,Uitgevoerd,2022-2023,Tweede Kamer,3891.0,35560fcc-9584-4a0f-aabc-17ace108060d,76bd8a6d-59b9-4656-9a89-519af6d6da1a,Stemmen - aangenomen,1,39.0,13,3,12,0,afternoon,-0.2588190451025208,-0.9659258262890684,106,26,"Maar voordat we gaan stemmen, geef ik eerst even het woord aan mevrouw Kröger en dan aan de heer Eerdmans.",-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,0,1,0,0,0,2022,12,3.688879454113936,4.672828834461906,0,1827,7.510977752014095,D66,False,False,True,False,False,False,False,False,False,False,False,2,0,0,0.0,test,-0.9924,negative,0.0038,0.9962,1,0,1,1,0,1
005aabd7-692d-4661-8e06-cf05862aea17,ead24cc5-c192-4f15-a678-71e5415223ed,"39e vergadering, donderdag 22 december 2022",2022-12-22,7c4d3a9e-9bb2-47bf-bd7a-d785cb949ef9,Regeling van werkzaamheden,Regeling van werkzaamheden (stemmingen),Regeling van werkzaamheden (stemmingen),d18edd5c-8b54-4e64-9c56-f8cdc24c8143,Bergkamp,D66,lid Tweede Kamer,2022-12-22 13:04:51,2022-12-22 13:05:30,1,"Maar voordat we gaan stemmen, geef ik eerst even het woord aan mevrouw Kröger en dan aan de heer Eerdmans.",verslagen_xml\b433c19a-d812-45df-8075-07b5b911714a.xml,2022-12-22,8d33c9b6-bea7-4a99-8fd0-23f173e9709d,Stemmingen,STEMMINGEN  (over alle onderwerpen tot en met 21 december 2022),2022-12-22 12:00:00,2022-12-22 12:00:00,2022-12-22 13:10:00,Uitgevoerd,2022-2023,Tweede Kamer,3891.0,35560fcc-9584-4a0f-aabc-17ace108060d,29a9f705-f438-476e-9bc2-68610082838d,Stemmen - aangenomen,1,39.0,13,3,12,0,afternoon,-0.2588190451025208,-0.9659258262890684,106,26,"Maar voordat we gaan stemmen, geef ik eerst even het woord aan mevrouw Kröger en dan aan de heer Eerdmans.",-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,0,1,0,0,0,2022,12,3.688879454113936,4.672828834461906,0,1827,7.510977752014095,D66,False,False,True,False,False,False,False,False,False,False,False,2,0,0,0.0,test,-0.9924,negative,0.0038,0.9962,1,0,1,1,0,1
005aabd7-692d-4661-8e06-cf05862aea17,ead24cc5-c192-4f15-a678-71e5415223ed,"39e vergadering, donderdag 22 december 2022",2022-12-22,7c4d3a9e-9bb2-47bf-bd7a-d785cb949ef9,Regeling van werkzaamheden,Regeling van werkzaamheden (stemmingen),Regeling van werkzaamheden (stemmingen),d18edd5c-8b54-4e64-9c56-f8cdc24c8143,Bergkamp,D66,lid Tweede Kamer,2022-12-22 13:04:51,2022-12-22 13:05:30,1,"Maar voordat we gaan stemmen, geef ik eerst even het woord aan mevrouw Kröger en dan aan de heer Eerdmans.",verslagen_xml\b433c19a-d812-45df-8075-07b5b911714a.xml,2022-12-22,8d33c9b6-bea7-4a99-8fd0-23f173e9709d,Stemmingen,STEMMINGEN  (over alle onderwerpen tot en met 21 december 2022),2022-12-22 12:00:00,2022-12-22 12:00:00,2022-12-22 13:10:00,Uitgevoerd,2022-2023,Tweede Kamer,3891.0,35560fcc-9584-4a0f-aabc-17ace108060d,243f2692-b239-416c-ad39-cadb8d541151,Stemmen - aangenomen,1,39.0,13,3,12,0,afternoon,-0.2588190451025208,-0.9659258262890684,106,26,"Maar voordat we gaan stemmen, geef ik eerst even het woord aan mevrouw Kröger en dan aan de heer Eerdmans.",-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,0,1,0,0,0,2022,12,3.688879454113936,4.672828834461906,0,1827,7.510977752014095,D66,False,False,True,False,False,False,False,False,False,False,False,2,0,0,0.0,test,-0.9924,negative,0.0038,0.9962,1,0,1,1,0,1
005aabd7-692d-4661-8e06-cf05862aea17,ead24cc5-c192-4f15-a678-71e5415223ed,"39e vergadering, donderdag 22 december 2022",2022-12-22,7c4d3a9e-9bb2-47bf-bd7a-d785cb949ef9,Regeling van werkzaamheden,Regeling van werkzaamheden (stemmingen),Regeling van werkzaamheden (stemmingen),d18edd5c-8b54-4e64-9c56-f8cdc24c8143,Bergkamp,D66,lid Tweede Kamer,2022-12-22 13:04:51,2022-12-22 13:05:30,1,"Maar voordat we gaan stemmen, geef ik eerst even het woord aan mevrouw Kröger en dan aan de heer Eerdmans.",verslagen_xml\b433c19a-d812-45df-8075-07b5b911714a.xml,2022-12-22,8d33c9b6-bea7-4a99-8fd0-23f173e9709d,Stemmingen,STEMMINGEN  (over alle onderwerpen tot en met 21 december 2022),2022-12-22 12:00:00,2022-12-22 12:00:00,2022-12-22 13:10:00,Uitgevoerd,2022-2023,Tweede Kamer,3891.0,35560fcc-9584-4a0f-aabc-17ace108060d,f9b03637-024e-4077-baac-eeeba1edcf64,Stemmen - verworpen,0,39.0,13,3,12,0,afternoon,-0.2588190451025208,-0.9659258262890684,106,26,"Maar voordat we gaan stemmen, geef ik eerst even het woord aan mevrouw Kröger en dan aan de heer Eerdmans.",-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,0,1,0,0,0,2022,12,3.688879454113936,4.672828834461906,0,1827,7.510977752014095,D66,False,False,True,False,False,False,False,False,False,False,False,2,0,0,0.0,test,-0.9924,negative,0.0038,0.9962,1,0,1,1,0,1
005aabd7-692d-4661-8e06-cf05862aea17,ead24cc5-c192-4f15-a678-71e5415223ed,"39e vergadering, donderdag 22 december 2022",2022-12-22,7c4d3a9e-9bb2-47bf-bd7a-d785cb949ef9,Regeling van werkzaamheden,Regeling van werkzaamheden (stemmingen),Regeling van werkzaamheden (stemmingen),d18edd5c-8b54-4e64-9c56-f8cdc24c8143,Bergkamp,D66,lid Tweede Kamer,2022-12-22 13:04:51,2022-12-22 13:05:30,1,"Maar voordat we gaan stemmen, geef ik eerst even het woord aan mevrouw Kröger en dan aan de heer Eerdmans.",verslagen_xml\b433c19a-d812-45df-8075-07b5b911714a.xml,2022-12-22,8d33c9b6-bea7-4a99-8fd0-23f173e9709d,Stemmingen,STEMMINGEN  (over alle onderwerpen tot en met 21 december 2022),2022-12-22 12:00:00,2022-12-22 12:00:00,2022-12-22 13:10:00,Uitgevoerd,2022-2023,Tweede Kamer,3891.0,5c190283-919a-4428-a70c-1c150f798414,39e02efc-c690-4bc3-bd8a-554d775306cc,Stemmen - verworpen,0,39.0,13,3,12,0,afternoon,-0.2588190451025208,-0.9659258262890684,106,26,"Maar voordat we gaan stemmen, geef ik eerst even het woord aan mevrouw Kröger en dan aan de heer Eerdmans.",-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,0,1,0,0,0,2022,12,3.688879454113936,4.672828834461906,0,1827,7.510977752014095,D66,False,False,True,False,False,False,False,False,False,False,False,2,0,0,0.0,test,-0.9924,negative,0.0038,0.9962,1,0,1,1,0,1
005aabd7-692d-4661-8e06-cf05862aea17,ead24cc5-c192-4f15-a678-71e5415223ed,"39e vergadering, donderdag 22 december 2022",2022-12-22,7c4d3a9e-9bb2-47bf-bd7a-d785cb949ef9,Regeling van werkzaamheden,Regeling van werkzaamheden (stemmingen),Regeling van werkzaamheden (stemmingen),d18edd5c-8b54-4e64-9c56-f8cdc24c8143,Bergkamp,D66,lid Tweede Kamer,2022-12-22 13:04:51,2022-12-22 13:05:30,1,"Maar voordat we gaan stemmen, geef ik eerst even het woord aan mevrouw Kröger en dan aan de heer Eerdmans.",verslagen_xml\b433c19a-d812-45df-8075-07b5b911714a.xml,2022-12-22,8d33c9b6-bea7-4a99-8fd0-23f173e9709d,Stemmingen,STEMMINGEN  (over alle onderwerpen tot en met 21 december 2022),2022-12-22 12:00:00,2022-12-22 12:00:00,2022-12-22 13:10:00,Uitgevoerd,2022-2023,Tweede Kamer,3891.0,5c190283-919a-4428-a70c-1c150f798414,fcdd653a-7789-46ba-90e3-6660d4305394,Stemmen - aangenomen,1,39.0,13,3,12,0,afternoon,-0.2588190451025208,-0.9659258262890684,106,26,"Maar voordat we gaan stemmen, geef ik eerst even het woord aan mevrouw Kröger en dan aan de heer Eerdmans.",-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,0,1,0,0,0,2022,12,3.688879454113936,4.672828834461906,0,1827,7.510977752014095,D66,False,False,True,False,False,False,False,False,False,False,False,2,0,0,0.0,test,-0.9924,negative,0.0038,0.9962,1,0,1,1,0,1
005aabd7-692d-4661-8e06-cf05862aea17,ead24cc5-c192-4f15-a678-71e5415223ed,"39e vergadering, donderdag 22 december 2022",2022-12-22,7c4d3a9e-9bb2-47bf-bd7a-d785cb949ef9,Regeling van werkzaamheden,Regeling van werkzaamheden (stemmingen),Regeling van werkzaamheden (stemmingen),d18edd5c-8b54-4e64-9c56-f8cdc24c8143,Bergkamp,D66,lid Tweede Kamer,2022-12-22 13:04:51,2022-12-22 13:05:30,1,"Maar voordat we gaan stemmen, geef ik eerst even het woord aan mevrouw Kröger en dan aan de heer Eerdmans.",verslagen_xml\b433c19a-d812-45df-8075-07b5b911714a.xml,2022-12-22,8d33c9b6-bea7-4a99-8fd0-23f173e9709d,Stemmingen,STEMMINGEN  (over alle onderwerpen tot en met 21 december 2022),2022-12-22 12:00:00,2022-12-22 12:00:00,2022-12-22 13:10:00,Uitgevoerd,2022-2023,Tweede Kamer,3891.0,5c190283-919a-4428-a70c-1c150f798414,3b4a2287-1f0c-447e-87a4-684c7551deb1,Stemmen - verworpen,0,39.0,13,3,12,0,afternoon,-0.2588190451025208,-0.9659258262890684,106,26,"Maar voordat we gaan stemmen, geef ik eerst even het woord aan mevrouw Kröger en dan aan de heer Eerdmans.",-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,0,1,0,0,0,2022,12,3.688879454113936,4.672828834461906,0,1827,7.510977752014095,D66,False,False,True,False,False,False,False,False,False,False,False,2,0,0,0.0,test,-0.9924,negative,0.0038,0.9962,1,0,1,1,0,1
